"DateTime","Sales (USD)"
"2021-12-16 00:00:00",606909.7
"2021-12-17 00:00:00",784750.59
"2021-12-18 00:00:00",101655.59
"2021-12-19 00:00:00",70878.49
"2021-12-20 00:00:00",134946.56
"2021-12-21 00:00:00",57058.78
"2021-12-22 00:00:00",28378.25
"2021-12-23 00:00:00",72464.6
"2021-12-24 00:00:00",327073.65
"2021-12-25 00:00:00",175932.27
"2021-12-26 00:00:00",122021.36
"2021-12-27 00:00:00",210251.17
"2021-12-28 00:00:00",430151.11
"2021-12-29 00:00:00",633139.95
"2021-12-30 00:00:00",167121.17
"2021-12-31 00:00:00",137686.13
"2022-01-01 00:00:00",167390.1
"2022-01-02 00:00:00",238906.53
"2022-01-03 00:00:00",266857.06
"2022-01-04 00:00:00",253733.23
"2022-01-05 00:00:00",408621.54
"2022-01-06 00:00:00",295775.45
"2022-01-07 00:00:00",674438.32
"2022-01-08 00:00:00",202303.86
"2022-01-09 00:00:00",162423.09
"2022-01-10 00:00:00",104605.8
"2022-01-11 00:00:00",131204.49
"2022-01-12 00:00:00",64558.29
"2022-01-13 00:00:00",231737.51
"2022-01-14 00:00:00",90271.3
"2022-01-15 00:00:00",70392.81
"2022-01-16 00:00:00",63884.68
"2022-01-17 00:00:00",55625.64
"2022-01-18 00:00:00",29640.22
"2022-01-19 00:00:00",76003.92
"2022-01-20 00:00:00",66938.92
"2022-01-21 00:00:00",43284.08
"2022-01-22 00:00:00",32893.52
"2022-01-23 00:00:00",50715.89
"2022-01-24 00:00:00",37707.19
"2022-01-25 00:00:00",58194.85
"2022-01-26 00:00:00",167617.84
"2022-01-27 00:00:00",54353.33
"2022-01-28 00:00:00",63879.3
"2022-01-29 00:00:00",68099.58
"2022-01-30 00:00:00",40527.41
"2022-01-31 00:00:00",138476.13
"2022-02-01 00:00:00",42799.35
"2022-02-02 00:00:00",69102.44
"2022-02-03 00:00:00",36197.28
"2022-02-04 00:00:00",29757.97
"2022-02-05 00:00:00",18114.31
"2022-02-06 00:00:00",36077.46
"2022-02-07 00:00:00",25403.45
"2022-02-08 00:00:00",56602.44
"2022-02-09 00:00:00",39534.72
"2022-02-10 00:00:00",144301.03
"2022-02-11 00:00:00",58566.39
"2022-02-12 00:00:00",31042.06
"2022-02-13 00:00:00",33739.24
"2022-02-14 00:00:00",32014.1
"2022-02-15 00:00:00",76185.49
"2022-02-16 00:00:00",94991.39
"2022-02-17 00:00:00",75187.32
"2022-02-18 00:00:00",60532.61
"2022-02-19 00:00:00",50339.18
"2022-02-20 00:00:00",35311.99
"2022-02-21 00:00:00",1090792.58
"2022-02-22 00:00:00",426000.51
"2022-02-23 00:00:00",493247.68
"2022-02-24 00:00:00",161749.68
"2022-02-25 00:00:00",501025.85
"2022-02-26 00:00:00",807178.48
"2022-02-27 00:00:00",205223.17
"2022-02-28 00:00:00",220209.44
"2022-03-01 00:00:00",269438.08
"2022-03-02 00:00:00",115631.22
